003.11x.1, ;hairat-mataa((-e ((aalam-e nuq.saan-o-suud thaa,G3
003.12x.0, gardish-mu;hii:t-e :zulm rahaa jis qadar falak,G3
003.12x.1, mai;n paa))imaal-e ;gamzah-e chashm-e kabuud thaa,G3
003.13x.0, puuchhaa thaa garchih yaar ne a;hvaal-e dil magar,G3
003.13x.1, kis ko dimaa;g-e minnat-e guft-o-shunuud thaa,G3
003.14x.0, ;xvur shabnam-aashnaa nah hu))aa varnah mai;n asad,G3
003.14x.1, sar-taa-qadam guzaarish-e ;zauq-e sujuud thaa,G3
004.01.0, kahte ho nah de;nge ham dil agar pa;raa paayaa,G4
004.01.1, dil kahaa;n kih gum kiije ham ne mudda((aa paayaa,G4
004.02.0, ((ishq se :tabii((at ne ziist kaa mazaa paayaa,G4
004.02.1, dard kii davaa paa))ii dard-e be-davaa paayaa,G4
004.03.0, dost-daar-e dushman hai i((timaad-e dil ma((luum,G4
004.03.1, aah be-a;sar dekhii naalah naa-rasaa paayaa,G4
004.04.0, saadagii-o-purkaarii be-;xvudii-o-hushyaarii,G4
004.04.1, ;husn ko ta;gaaful me;n jur))at-aazmaa paayaa,G4
004.05.0, ;gunchah phir lagaa khilne aaj ham ne apnaa dil,G4
004.05.1, ;xuu;n kiyaa hu))aa dekhaa gum kiyaa hu))aa paayaa,G4
004.06.0, ;haal-e dil nahii;n ma((luum lekin is qadar ya((nii,G4
004.06.1, ham ne baar-haa ;dhuu;n;dhaa tum ne baar-haa paayaa,G4
004.07.0, shor-e pand-e naa.si;h ne za;xm par namak chhi;rkaa,G4
004.07.1, aap se ko))ii puuchhe tum ne kyaa mazaa paayaa,G4
004.08x.0, hai kahaa;n tamannaa kaa duusraa qadam yaa rab,G4
004.08x.1, ham ne dasht-e imkaa;n ko ek naqsh-e paa paayaa,G4
004.09x.0, be-dimaa;g-e ;xajlat huu;n rashk-e imti;haa;n taa ke,G4
004.09x.1, ek be-kasii tujh ko ((aalam-aashnaa paayaa,G4
004.10x.0, ;xaak-baazii-e ummiid kaar-;xaanah-e :tiflii,G4
004.10x.1, yaas ko do-((aalam se lab bah ;xandah vaa paayaa,G4
004.11x.0, kyuu;n nah va;hshat-e ;gaalib baaj-;xvaah-e taskii;n ho,G4
004.11x.1, kushtah-e ta;gaaful ko ;xa.sm-e ;xuu;n-bahaa paayaa,G4
004.12x.0, fikr-e naalah me;n goyaa ;halqah huu;n z sar taa paa,G4
004.12x.1, ((u.zv ((u.zv juu;n zanjiir yak-dil-e .sadaa paayaa,G4
004.13x.0, shab na:zaarah-parvar thaa ;xvaab me;n ;xiraam us kaa,G4
004.13x.1, .sub;h maujah-e gul ko naqsh-e boriyaa paayaa,G4
004.14x.0, jis qadar jigar ;xuu;n ho kuuchah-daadan-e gul hai,G4
004.14x.1, za;xm-e te;g-e qaatil ko ;turfah dil-kushaa paayaa,G4
004.15x.0, hai nagii;n kii paa-daarii naam-e .saa;hib-e ;xaanah,G4
004.15x.1, ham se tere kuuche ne naqsh-e mudda((aa paayaa,G4
004.16x.0, ne asad jafaa-saa))il ne sitam junuu;n-maa))il,G4
004.16x.1, tujh ko jis qadar ;dhuu;n;dhaa ulfat-aazmaa paayaa,G4
005.01.0, dil miraa soz-e nihaa;n se be-mu;haabaa jal gayaa,G1
005.01.1, aatish-e ;xaamosh ke maanind goyaa jal gayaa,G1
005.02.0, dil me;n ;zauq-e va.sl-o-yaad-e yaar tak baaqii nahii;n,G1
005.02.1, aag is ghar me;n lagii aisii kih jo thaa jal gayaa,G1
005.03.0, mai;n ((adam se bhii pare huu;n varnah ;gaafil baar-haa,G1
005.03.1, merii aah-e aatishii;n se baal-e ((anqaa jal gayaa,G1
005.04.0, ((ar.z kiije jauhar-e andeshah kii garmii kahaa;n,G1
005.04.1, kuchh ;xayaal aayaa thaa va;hshat kaa kih .sa;hraa jal gayaa,G1
005.05.0, dil nahii;n tujh ko dikhaataa varnah daa;go;n kii bahaar,G1
005.05.1, us chiraa;gaa;n kaa karuu;n kyaa kaar-farmaa jal gayaa,G1
005.06.0, mai;n huu;n aur afsurdagii kii aarzuu ;gaalib kih dil,G1
005.06.1, dekh kar :tarz-e tapaak-e ahl-e dunyaa jal gayaa,G1
005.07x.0, ;xaan-maan-e ((aashiqaa;n duukaan-e aatish-baaz hai,G1
005.07x.1, shu((lah-ruu jab ho ga))e garm-e tamaashaa jal gayaa,G1
005.08x.0, taa kujaa afsos-e garmiihaa-e .su;hbat ay ;xayaal,G1
005.08x.1, dil bah soz-e aatish-e daa;g-e tamannaa jal gayaa,G1
005.09x.0, hai asad be-gaanah-e afsurdagii ay be-kasii,G1
005.09x.1, dil z andaaz-e tapaak-e ahl-e dunyaa jal gayaa,G1
006.01.0, shauq har rang raqiib-e sar-o-saamaa;n niklaa,G5
006.01.1, qais ta.sviir ke parde me;n bhii ((uryaa;n niklaa,G5
006.02.0, za;xm ne daad nah dii tangii-e dil kii yaa rab,G5
006.02.1, tiir bhii siinah-e bismil se par-afshaa;n niklaa,G5
006.03.0, buu-e gul naalah-e dil duud-e chiraa;g-e ma;hfil,G5
006.03.1, jo tirii bazm se niklaa so pareshaa;n niklaa,G5
006.04.0, dil-e ;hasrat-zadah thaa maa))idah-e la;z;zat-e dard,G5
006.04.1, kaam yaaro;n kaa bah qadr-e lab-o-dandaa;n niklaa,G5
006.05.0, thii nau-aamoz-e fanaa himmat-e dushvaar-pasand,G5
006.05.1, sa;xt mushkil hai kih yih kaam bhii aasaa;n niklaa,G5
006.06.0, dil me;n phir girye ne ik shor u;thaayaa ;gaalib,G5
006.06.1, aah jo qa:trah nah niklaa thaa so :tuufaa;n niklaa,G5
006.07x.0, kaar-;xaane se junuu;n ke bhii mai;n ((uryaa;n niklaa,G5
006.07x.1, merii qismat kaa nah ek-aadh garebaa;n niklaa,G5
006.08x.0, saa;gar-e jalvah-e sarshaar hai har ;zarrah-e ;xaak,G5
006.08x.1, shauq-e diidaar balaa aa))inah-saamaa;n niklaa,G5
006.09x.0, kuchh kha;taktaa thaa mire siine me;n lekin aa;xir,G5
006.09x.1, jis ko dil kahte the so tiir kaa paikaa;n niklaa,G5
006.10x.0, kis qadar ;xaak hu))aa hai dil-e majnuu;n yaa rab,G5
006.10x.1, naqsh-e har ;zarrah suvaidaa-e bayaabaa;n niklaa,G5
006.11x.0, shor-e rusvaa))ii-e dil dekh kih yak naalah-e shauq,G5
006.11x.1, laakh parde me;n chhupaa par vuhii ((uryaa;n niklaa,G5
006.12x.0, sho;xii-e rang-e ;hinaa ;xuun-e vafaa se kab tak,G5
006.12x.1, aa;xir ay ((ahd-shikan tuu bhii pashemaa;n niklaa,G5
006.13x.0, jauhar-iijaad-e ;xa:t-e sabz hai ;xvud-biinii-e ;husn,G5
006.13x.1, jo nah dekhaa thaa so aa))iine me;n pinhaa;n niklaa,G5
006.14x.0, mai;n bhii ma((;zuur-e junuu;n huu;n asad ay ;xaanah-;xaraab,G5
006.14x.1, peshvaa lene mujhe ghar se bayaabaa;n niklaa,G5
007.01.0, dhamkii me;n mar gayaa jo nah baab-e nabard thaa,G3
007.01.1, ((ishq-e nabard-peshah :talabgaar-e mard thaa,G3
007.02.0, thaa zindagii me;n marg kaa kha;tkaa lagaa hu))aa,G3
007.02.1, u;rne se peshtar bhii miraa rang zard thaa,G3
007.03.0, taaliif-e nus;xah'haa-e vafaa kar rahaa thaa mai;n,G3
007.03.1, majmuu((ah-e ;xayaal abhii fard fard thaa,G3
007.04.0, dil taa jigar kih saa;hil-e daryaa-e ;xuu;n hai ab,G3
007.04.1, us rahguzar me;n jalvah-e gul aage gard thaa,G3
007.05.0, jaatii hai ko))ii kashmakash andoh-e ((ishq kii,G3
007.05.1, dil bhii agar gayaa to vuhii dil kaa dard thaa,G3
007.06.0, a;hbaab chaarah-saazii-e va;hshat nah kar sake,G3
007.06.1, zindaa;n me;n bhii ;xayaal bayaabaa;n-navard thaa,G3
007.07.0, yih laash-e be-kafan asad-e ;xastah-jaa;n kii hai,G3
007.07.1, ;haq ma;gfarat kare ((ajab aazaad mard thaa,G3
008.01.0, shumaar-e sub;hah mar;guub-e but-e mushkil-pasand aayaa,G2
008.01.1, tamaashaa-e bah yak-kaf burdan-e .sad dil pasand aayaa,G2
008.02.0, bah fai.z-e be-dilii naumiidii-e jaaved aasaa;n hai,G2
008.02.1, kushaayish ko hamaaraa ((uqdah-e mushkil pasand aayaa,G2
008.03.0, havaa-e sair-e gul aa))iinah-e be-mihrii-e qaatil,G2
008.03.1, kih andaaz-e bah ;xuu;n-;galtiidan-e bismil pasand aayaa,G2
008.04x.0, ravaaniihaa-e mauj-e ;xuun-e bismil se ;tapaktaa hai,G2
008.04x.1, kih lu:tf-e be-ta;haashaa-raftan-e qaatil pasand aayaa,G2
008.05x.0, asad har jaa su;xan ne :tar;h-e baa;g-e taazah ;daalii hai,G2
008.05x.1, mujhe rang-e bahaar-iijaadii-e bedil pasand aayaa,G2
009.01.0, dahr me;n naqsh-e vafaa vaj'h-e tasallii nah hu))aa,G5
009.01.1, hai yih vuh laf:z kih sharmindah-e ma((nii nah hu))aa,G5
009.02.0, sabzah-e ;xa:t se tiraa kaakul-e sar-kash nah dabaa,G5
009.02.1, yih zumurrud bhii ;hariif-e dam-e af((ii nah hu))aa,G5
009.03.0, mai;n ne chaahaa thaa kih andoh-e vafaa se chhuu;tuu;n,G5
009.03.1, vuh sitamgar mire marne pah bhii raa.zii nah hu))aa,G5
009.04.0, dil guzar-gaah-e ;xayaal-e mai-o-saa;gar hii sahii,G5
009.04.1, gar nafas jaadah-e sar-manzil-e taqv;aa nah hu))aa,G5
009.05.0, huu;n tire va((dah nah karne me;n bhii raa.zii kih kabhii,G5
009.05.1, gosh minnat-kash-e gulbaa;ng-e tasallii nah hu))aa,G5
009.06.0, kis se ma;hruumii-e qismat kii shikaayat kiije,G5
009.06.1, ham ne chaahaa thaa kih mar jaa))e;n so vuh bhii nah hu))aa,G5
009.07.0, mar gayaa .sadmah-e yak-junbish-e lab se ;gaalib,G5
009.07.1, naa-tavaanii se ;hariif-e dam-e ((iis;aa nah hu))aa,G5
009.08x.0, nah hu))ii ham se raqam ;hairat-e ;xa:t:t-e ru;x-e yaar,G5
009.08x.1, .saf;hah-e aa))inah jaulaa;n-gah-e :tuu:tii nah hu))aa,G5
009.09x.0, vus((at-e ra;hmat-e ;haq dekh kih ba;xshaa jaave,G5
009.09x.1, mujh-saa kaafir kih jo mamnuun-e ma((aa.sii nah hu))aa,G5
010.01.0, sataayish-gar hai zaahid is qadar jis baa;g-e ri.zvaa;n kaa,G2
010.01.1, vuh ik guldastah hai ham be-;xvudo;n ke :taaq-e nisyaa;n kaa,G2
010.02.0, bayaa;n kyaa kiijiye bedaad-e kaavish'haa-e mizhgaa;n kaa,G2
010.02.1, kih har ik qa:trah-e ;xuu;n daanah hai tasbii;h-e marjaa;n kaa,G2
010.03.0, nah aa))ii sa:tvat-e qaatil bhii maana(( mere naalo;n ko,G2
010.03.1, liyaa daa;nto;n me;n jo tinkaa hu))aa reshah nayistaa;n kaa,G2
010.04.0, dikhaa))uu;ngaa tamaashaa dii agar fur.sat zamaane ne,G2
010.04.1, miraa har daa;g-e dil ik tu;xm hai sarv-e chiraa;gaa;n kaa,G2
010.05.0, kiyaa aa))iinah-;xaane kaa vuh naqshah tere jalve ne,G2
010.05.1, kare jo partav-e ;xvurshiid ((aalam shabnamistaa;n kaa,G2
010.06.0, mirii ta((miir me;n mu.zmar hai ik .suurat ;xaraabii kii,G2
010.06.1, hayuul;aa barq-e ;xirman kaa hai ;xuun-e garm dihqaa;n kaa,G2
010.07.0, ugaa hai ghar me;n har suu sabzah viiraanii tamaashaa kar,G2
010.07.1, madaar ab khodne par ghaas ke hai mere darbaa;n kaa,G2
010.08.0, ;xamoshii me;n nihaa;n ;xuu;n-gashtah laakho;n aarzuu))e;n hai;n,G2
010.08.1, chiraa;g-e murdah huu;n mai;n be-zabaa;n gor-e ;gariibaa;n kaa,G2
010.09.0, hanuuz ik partav-e naqsh-e ;xayaal-e yaar baaqii hai,G2
010.09.1, dil-e afsurdah goyaa ;hujrah hai yuusuf ke zindaa;n kaa,G2
010.10.0, ba;gal me;n ;gair kii aaj aap sote hai;n kahii;n varnah,G2
010.10.1, sabab kyaa ;xvaab me;n aa kar tabassumhaa-e pinhaa;n kaa,G2
010.11.0, nahii;n ma((luum kis kis kaa lahuu paanii hu))aa hogaa,G2
010.11.1, qiyaamat hai sirishk-aaluudah honaa terii mizhgaa;n kaa,G2
010.12.0, na:zar me;n hai hamaarii jaadah-e raah-e fanaa ;gaalib,G2
010.12.1, kih yih shiiraazah hai ((aalam ke ajzaa-e pareshaa;n kaa,G2
011.01.0, nah hogaa yak-bayaabaa;n maa;ndagii se ;zauq kam meraa,G2
011.01.1, ;habaab-e maujah-e raftaar hai naqsh-e qadam meraa,G2
011.02.0, mu;habbat thii chaman se lekin ab yih be-dimaa;gii hai,G2
011.02.1, kih mauj-e buu-e gul se naak me;n aataa hai dam meraa,G2
011.03x.0, rah-e ;xvaabiidah thii gardan-kash-e yak-dars-e aagaahii,G2
011.03x.1, zamii;n ko sailii-e ustaad hai naqsh-e qadam meraa,G2
011.04x.0, suraa;g-aavaarah-e ((ar.z-e do-((aalam shor-e ma;hshar huu;n,G2
011.04x.1, par-afshaa;n hai ;gubaar-aa;nsuu-e .sa;hraa-e ((adam meraa,G2
011.05x.0, havaa-e .sub;h yak-((aalam garebaa;n-chaakii-e gul hai,G2
011.05x.1, dahaan-e za;xm paidaa kar agar khaataa hai ;gam meraa,G2
012.01.0, saraapaa rahn-e ((ishq-o-naa-guziir-e ulfat-e hastii,G2
012.01.1, ((ibaadat barq kii kartaa huu;n aur afsos ;haa.sil kaa,G2
012.02.0, bah qadr-e :zarf hai saaqii ;xumaar-e tishnah-kaamii bhii,G2
012.02.1, jo tuu daryaa-e mai hai to mai;n ;xamyaazah huu;n saa;hil kaa,G2
012.03x.0, z-bas ;xuu;n-gashtah-e rashk-e vafaa thaa vahm bismil kaa,G2
012.03x.1, churaayaa za;xm'haa-e dil ne paanii te;g-e qaatil kaa,G2
012.04x.0, nigaah-e chashm-e ;haasid vaam le ay ;zauq-e ;xvud-biinii,G2
012.04x.1, tamaashaa))ii huu;n va;hdat-;xaanah-e aa))iinah-e dil kaa,G2
012.05x.0, sharar-fur.sat nigah saamaan-e yak-((aalam chiraa;gaa;n hai,G2
012.05x.1, bah qadr-e rang yaa;n gardish me;n hai paimaanah ma;hfil kaa,G2
012.06x.0, saraasar taa;xtan ko shash-jihat yak-((ar.sah jaulaa;n thaa,G2
012.06x.1, hu))aa vaa-maa;ndagii se rah-ravaa;n kii farq manzil kaa,G2
012.07x.0, mujhe raah-e su;xan me;n ;xauf-e gum-raahii nahii;n ;gaalib,G2
012.07x.1, ((a.saa-e ;xi.zr-e .sa;hraa-e su;xan hai ;xaamah bedil kaa,G2
013.01.0, ma;hram nahii;n hai tuu hii navaahaa-e raaz kaa,G3
013.01.1, yaa;n varnah jo ;hijaab hai pardah hai saaz kaa,G3
013.02.0, rang-e shikastah .sub;h-e bahaar-e na:zaarah hai,G3
013.02.1, yih vaqt hai shiguftan-e gulhaa-e naaz kaa,G3
013.03.0, tuu aur suu-e ;gair na:zar'haa-e tez tez,G3
013.03.1, mai;n aur dukh tirii mizhah'haa-e daraaz kaa,G3
013.04.0, .sarfah hai .zab:t-e aah me;n meraa vagarnah mai;n,G3
013.04.1, :tu((mah huu;n ek hii nafas-e jaa;n-gudaaz kaa,G3
013.05.0, hai;n baskih josh-e baadah se shiishe uchhal rahe,G3
013.05.1, har goshah-e bisaa:t hai sar shiishah-baaz kaa,G3
013.06.0, kaavish kaa dil kare hai taqaa.zaa kih hai hanuuz,G3
013.06.1, naa;xun pah qar.z is girah-e niim-baaz kaa,G3
013.07.0, taaraaj-e kaavish-e ;gam-e hijraa;n hu))aa asad,G3
013.07.1, siinah kih thaa dafiinah guharhaa-e raaz kaa,G3
014.01.0, bazm-e shaahinshaah me;n ash((aar kaa daftar khulaa,G1
014.01.1, rakhyo yaa rab yih dar-e ganjiinah-e gauhar khulaa,G1
014.02.0, shab hu))ii phir anjum-e ra;xshindah kaa man:zar khulaa,G1
014.02.1, is takalluf se kih goyaa but-kade kaa dar khulaa,G1
014.03.0, garchih huu;n diivaanah par kyuu;n dost kaa khaa))uu;n fareb,G1
014.03.1, aastii;n me;n dashnah pinhaa;n haath me;n nashtar khulaa,G1
014.04.0, go nah samjhuu;n us kii baate;n go nah paa))uu;n us kaa bhed,G1
014.04.1, par yih kyaa kam hai kih mujh se vuh parii-paikar khulaa,G1
014.05.0, hai ;xayaal-e ;husn me;n ;husn-e ((amal kaa saa ;xayaal,G1
014.05.1, ;xuld kaa ik dar hai merii gor ke andar khulaa,G1
014.06.0, mu;nh nah khulne par vuh ((aalam hai kih dekhaa hii nahii;n,G1
014.06.1, zulf se ba;rh kar naqaab us sho;x ke mu;nh par khulaa,G1
014.07.0, dar pah rahne ko kahaa aur kah ke kaisaa phir gayaa,G1
014.07.1, jitne ((ar.se me;n miraa lip;taa hu))aa bistar khulaa,G1
014.08.0, kyuu;n a;ndherii hai shab-e ;gam hai balaa))o;n kaa nuzuul,G1
014.08.1, aaj udhar hii ko rahegaa diidah-e a;xtar khulaa,G1
014.09.0, kyaa rahuu;n ;gurbat me;n ;xvush jab ho ;havaadi;s kaa yih ;haal,G1
014.09.1, naamah laataa hai va:tan se naamah-bar ak;sar khulaa,G1
014.10.0, us kii ummat me;n huu;n mai;n mere rahe;n kyuu;n kaam band,G1
014.10.1, vaas:te jis shah ke ;gaalib gunbad-e be-dar khulaa,G1
015.01.0, shab kih barq-e soz-e dil se zahrah-e abr aab thaa,G1
015.01.1, shu((lah-e javvaalah har ik ;halqah-e girdaab thaa,G1
015.02.0, vaa;n karam ko ((u;zr-e baarish thaa ((inaa;n-giir-e ;xiraam,G1
015.02.1, girye se yaa;n punbah-e baalish kaf-e sailaab thaa,G1
015.03.0, vaa;n ;xvud-aaraa))ii ko thaa motii pirone kaa ;xayaal,G1
015.03.1, yaa;n hujuum-e ashk me;n taar-e nigah naa-yaab thaa,G1
015.04.0, jalvah-e gul ne kiyaa thaa vaa;n chiraa;gaa;n aab-juu,G1
015.04.1, yaa;n ravaa;n mizhgaan-e chashm-e tar se ;xuun-e naab thaa,G1
015.05.0, yaa;n sar-e pur-shor be-;xvaabii se thaa diivaar-juu,G1
015.05.1, vaa;n vuh farq-e naaz ma;hv-e baalish-e kam;xvaab thaa,G1
015.06.0, yaa;n nafas kartaa thaa raushan sham((-e bazm-e be-;xvudii,G1
015.06.1, jalvah-e gul vaa;n bisaa:t-e .su;hbat-e a;hbaab thaa,G1
015.07.0, farsh se taa ((arsh vaa;n :tuufaa;n thaa mauj-e rang kaa,G1
015.07.1, yaa;n zamii;n se aasmaa;n tak so;xtan kaa baab thaa,G1
015.08.0, naagahaa;n is rang se ;xuu;n-naabah ;tapkaane lagaa,G1
015.08.1, dil kih ;zauq-e kaavish-e naa;xun se la;z;zat-yaab thaa,G1
015.09.0, naalah-e dil me;n shab andaaz-e a;sar naayaab thaa,G1
015.09.1, thaa sipand-e bazm-e va.sl-e ;gair go betaab thaa,G1
015.10.0, maqdam-e sailaab se dil kyaa nashaa:t-aahang hai,G1
015.10.1, ;xaanah-e ((aashiq magar saaz-e .sadaa-e aab thaa,G1
015.11.0, naazish-e ayyaam-e ;xaakistar-nishiinii kyaa kahuu;n,G1
015.11.1, pahluu-e andeshah vaqf-e bistar-e sanjaab thaa,G1
015.12.0, kuchh nah kii apnii junuun-e naa-rasaa ne varnah yaa;n,G1
015.12.1, ;zarrah ;zarrah ruu-kash-e ;xvurshiid-e ((aalam-taab thaa,G1
015.13.0, aaj kyuu;n parvaa nahii;n apne asiiro;n kii tujhe,G1
015.13.1, kal talak teraa bhii dil mihr-o-vafaa kaa baab thaa,G1
015.14.0, yaad kar vuh din kih har yak ;halqah teraa daam kaa,G1
015.14.1, inti:zaar-e .said me;n ik diidah-e be-;xvaab thaa,G1
015.15.0, mai;n ne rokaa raat ;gaalib ko vagarnah dekhte,G1
015.15.1, us ke sail-e giryah me;n garduu;n kaf-e sailaab thaa,G1
015.16x.0, dekhte the ham bah chashm-e ;xvud vuh :tuufaan-e balaa,G1
015.16x.1, aasmaan-e siflah jis me;n yak kaf-e sailaab thaa,G1
015.17x.0, be-;xabar mat kah hame;n be-dard ;xvud-biinii se puuchh,G1
015.17x.1, qulzum-e ;zauq-e na:zar me;n aa))inah paa-yaab thaa,G1
016.01.0, ek ek qa:tre kaa mujhe denaa pa;raa ;hisaab,G3
016.01.1, ;xuun-e jigar vadii((at-e mizhgaan-e yaar thaa,G3
016.02.0, ab mai;n huu;n aur maatam-e yak-shahr aarzuu,G3
016.02.1, to;raa jo tuu ne aa))inah tim;saal-daar thaa,G3
016.03.0, galyo;n me;n merii na((sh ko khe;nche phiro kih mai;n,G3
016.03.1, jaa;n-daadah-e havaa-e sar-e rah-guzaar thaa,G3
016.04.0, mauj-e saraab-e dasht-e vafaa kaa nah puuchh ;haal,G3
016.04.1, har ;zarrah mi;sl-e jauhar-e te;g aab-daar thaa,G3
016.05.0, kam jaante the ham bhii ;gam-e ((ishq ko par ab,G3
016.05.1, dekhaa to kam hu))e pah ;gam-e rozgaar thaa,G3
016.06x.0, kis kaa junuun-e diid tamannaa-shikaar thaa,G3
016.06x.1, aa))iinah-;xaanah vaadii-e jauhar-;gubaar thaa,G3
016.07x.0, kis kaa ;xayaal aa))inah-e inti:zaar thaa,G3
016.07x.1, har barg-e gul ke parde me;n dil be-qaraar thaa,G3
016.08x.0, juu;n ;gunchah-o-gul aafat-e faal-e na:zar nah puuchh,G3
016.08x.1, paikaa;n se tere jalvah-e za;xm aashkaar thaa,G3
016.09x.0, dekhii vafaa-e fur.sat-e ranj-o-nishaa:t-e dahr,G3
016.09x.1, ;xamyaazah yak daraazii-e ((umr-e ;xumaar thaa,G3
016.10x.0, .sub;h-e qiyaamat ek dum-e gurg thii asad,G3
016.10x.1, jis dasht me;n vuh sho;x-e do-((aalam shikaar thaa,G3
017.01.0, baskih dushvaar hai har kaam kaa aasaa;n honaa,G5
017.01.1, aadmii ko bhii muyassar nahii;n insaa;n honaa,G5
017.02.0, giryah chaahe hai ;xaraabii mire kaashaane kii,G5
017.02.1, dar-o-diivaar se ;tapke hai bayaabaa;n honaa,G5
017.03.0, vaa))e diivaanagii-e shauq kih har dam mujh ko,G5
017.03.1, aap jaanaa udhar aur aap hii ;hairaa;n honaa,G5
017.04.0, jalvah az-baskih taqaa.zaa-e nigah kartaa hai,G5
017.04.1, jauhar-e aa))inah bhii chaahe hai mizhgaa;n honaa,G5
017.05.0, ((ishrat-e qatl-gah-e ahl-e tamannaa mat puuchh,G5
017.05.1, ((iid-e na:z:zaarah hai shamshiir kaa ((uryaa;n honaa,G5
017.06.0, le ga))e ;xaak me;n ham daa;g-e tamannaa-e nashaa:t,G5
017.06.1, tuu ho aur aap bah .sad-rang gulistaa;n honaa,G5
017.07.0, ((ishrat-e paarah-e dil za;xm-e tamannaa khaanaa,G5
017.07.1, la;z;zat-e resh-e jigar ;garq-e namak-daa;n honaa,G5
017.08.0, kii mire qatl ke ba((d us ne jafaa se taubah,G5
017.08.1, haa))e us zuud-pashemaa;n kaa pashemaa;n honaa,G5
017.09.0, ;haif us chaar girah kap;re kii qismat ;gaalib,G5
017.09.1, jis kii qismat me;n ho ((aashiq kaa garebaa;n honaa,G5
018.01.0, shab ;xumaar-e shauq-e saaqii rast;xez-andaazah thaa,G1
018.01.1, taa mu;hii:t-e baadah .suurat-;xaanah-e ;xamyaazah thaa,G1
018.02.0, yak qadam va;hshat se dars-e daftar-e imkaa;n khulaa,G1
018.02.1, jaadah ajzaa-e do-((aalam-dasht kaa shiiraazah thaa,G1
018.03.0, maana((-e va;hshat-;xiraamiihaa-e lail;aa kaun hai,G1
018.03.1, ;xaanah-e majnuun-e .sa;hraa-gard be-darvaazah thaa,G1
018.04.0, puuchh mat rusvaa))ii-e andaaz-e isti;gnaa-e ;husn,G1
018.04.1, dast marhuun-e ;hinaa ru;xsaar rahn-e ;gaazah thaa,G1
018.05.0, naalah-e dil ne diye auraaq-e la;xt-e dil bah baad,G1
018.05.1, yaadgaar-e naalah ik diivaan-e be-shiiraazah thaa,G1
018.06x.0, huu;n chiraa;gaan-e havas juu;n kaa;ga;z-e aatish-zadah,G1
018.06x.1, daa;g garm-e koshish-e iijaad-e daa;g-e taazah thaa,G1
018.07x.0, be-navaa))ii tar .sadaa-e na;gmah-e shuhrat asad,G1
018.07x.1, boriyaa yak naisitaa;n-((aalam buland aavaazah thaa,G1
019.01.0, dost ;gam-;xvaarii me;n merii sa((y farmaave;nge kyaa,G1
019.01.1, za;xm ke bharne talak naa;xun nah ba;rh jaave;nge kyaa,G1
019.02.0, be-niyaazii ;had se guzrii bandah-parvar kab talak,G1
019.02.1, ham kahe;nge ;haal-e dil aur aap farmaave;nge kyaa,G1
